price,propertyType,operation,size,rooms,bathrooms,municipality,district,neighborhood,latitude,longitude,status,newDevelopment,priceByArea,floor,hasLift,hasParkingSpace,isParkingSpaceIncludedInPrice
525000,flat,sale,155.0,3.0,2.0,Benahavís,Los Arqueros-Puerto del Almendro,Los Arqueros-Puerto del Almendro,36.5049362,-5.0187823,good,False,3387.0,0.0,1.0,True,True
2590000,chalet,sale,456.0,5.0,7.0,Marbella,Las Chapas-El Rosario,El Rosario-Ricmar,36.5073298,-4.8057278,good,False,5680.0,0.0,0.0,True,True
220000,flat,sale,48.0,1.0,1.0,Málaga,Centro,Perchel norte,36.7177252,-4.430098,good,False,4583.0,0.0,1.0,False,False
289900,flat,sale,108.0,2.0,2.0,Almayate Bajo,Valle-Niza,Valle-Niza,36.7230146,-4.1598335,good,False,2684.0,1.0,1.0,True,True
1145000,chalet,sale,321.0,5.0,4.0,Torrox,El Peñoncillo,Urbanizacion Panorama Beach,36.7399145,-3.9388362,good,False,3567.0,0.0,0.0,True,True
1100000,chalet,sale,167.0,4.0,4.0,Marbella,Nagüeles-Milla de Oro,Lomas de Marbella Club,36.5071758,-4.9302905,good,False,6587.0,0.0,0.0,False,False
1150000,flat,sale,192.0,2.0,3.0,Marbella,Nueva Andalucía,Puerto Banús,36.4852786,-4.9662795,good,False,5990.0,2.0,1.0,False,False
3995000,chalet,sale,544.0,6.0,6.0,Marbella,San Pedro de Alcántara,Guadalmina Alta,36.4955254,-5.0101501,good,False,7344.0,0.0,0.0,False,False
970000,chalet,sale,158.0,3.0,2.0,Marbella,Las Chapas-El Rosario,El Rosario-Ricmar,36.5003834,-4.795602,good,False,6139.0,0.0,0.0,True,True
360950,flat,sale,99.0,3.0,2.0,Fuengirola,Centro Ciudad,La Calerita,36.54954,-4.62694,newdevelopment,True,3646.0,2.0,1.0,True,True
1645000,chalet,sale,425.0,5.0,5.0,Marbella,Elviria-Cabopino,Real de Zaragoza,36.4933248,-4.7866458,good,False,3871.0,0.0,0.0,True,True
469000,flat,sale,93.0,2.0,1.0,Málaga,Centro,La Merced,36.7260496,-4.4195732,good,False,5043.0,3.0,1.0,True,True
900000,flat,sale,214.0,3.0,2.0,Benalmádena,El Higuerón - Capellanía,Carvajal,36.5791903,-4.5931967,good,False,4206.0,1.0,1.0,True,True
4900000,chalet,sale,603.0,6.0,7.0,Marbella,San Pedro de Alcántara,Guadalmina Baja,36.469997,-4.9966235,good,False,8126.0,0.0,0.0,False,False
1985000,chalet,sale,690.0,6.0,6.0,Benahavís,Los Arqueros-Puerto del Almendro,La Torre,36.5175397,-5.010657,good,False,2877.0,0.0,0.0,True,True
2650000,chalet,sale,523.0,4.0,3.0,Benahavís,Los Flamingos,Flamingo Golf Resort,36.4794722,-5.0503447,good,False,5067.0,0.0,0.0,True,True
415000,chalet,sale,145.0,4.0,3.0,Rincón de la Victoria,Playa del Rincón,Playa del Rincón,36.7151358,-4.2781709,good,False,2862.0,0.0,0.0,False,False
399000,flat,sale,148.0,3.0,2.0,Estepona,Benamara - Atalaya,Bel-Air,36.4688596,-5.0486918,good,False,2696.0,1.0,1.0,True,True
357300,flat,sale,161.0,3.0,2.0,Manilva,La Duquesa,La Duquesa,36.3567486,-5.2408404,good,False,2219.0,2.0,1.0,True,True
860000,chalet,sale,365.0,4.0,4.0,Alhaurín de la Torre,Manantiales - Lagar - Cortijo,Manantiales - Lagar - Cortijo,36.6573087,-4.5539861,good,False,2356.0,0.0,0.0,True,True
475000,flat,sale,123.0,2.0,2.0,Benalmádena,Montealto,Montealto,36.6030263,-4.5610214,good,False,3862.0,0.0,1.0,True,True
184500,flat,sale,45.0,1.0,1.0,Alhaurín de la Torre,Centro,Centro,36.661755,-4.5627591,good,False,4100.0,1.0,1.0,False,False
395000,flat,sale,80.0,2.0,1.0,Málaga,Este,Malagueta - Monte Sancha,36.7196802,-4.4102772,good,False,4938.0,1.0,1.0,False,False
1199000,chalet,sale,300.0,3.0,2.0,Mijas,Calaburra - Chaparral,Calaburra - Chaparral,36.5103454,-4.6459576,good,False,3997.0,0.0,0.0,True,True
3800000,chalet,sale,1243.0,9.0,9.0,Marbella,Elviria-Cabopino,Cabopino-Artola,36.4857713,-4.736194,renew,False,3057.0,0.0,0.0,True,True
6000000,chalet,sale,612.0,4.0,5.0,Marbella,Nueva Andalucía,La Dama de Noche-La Alzambra,36.5003761,-4.9563832,good,False,9804.0,0.0,0.0,True,True
949000,penthouse,sale,190.0,2.0,2.0,Fuengirola,Las Gaviotas,Las Gaviotas,36.5717392,-4.5950146,good,False,4995.0,4.0,1.0,True,True
265000,flat,sale,80.0,2.0,2.0,Mijas,Calaburra - Chaparral,Calaburra - Chaparral,36.5147396,-4.6387954,good,False,3313.0,1.0,1.0,True,True
395000,penthouse,sale,105.0,3.0,2.0,Benahavís,La Quinta,El Hierro Alto,36.5154133,-4.99756,good,False,3762.0,4.0,1.0,True,True
4995000,chalet,sale,613.0,6.0,7.0,Marbella,Nueva Andalucía,Los Naranjos,36.5050984,-4.9827049,good,False,8148.0,0.0,0.0,True,True
725000,chalet,sale,840.0,6.0,3.0,Ronda,Casco Histórico,Casco Histórico,36.7396857,-5.1641046,renew,False,863.0,0.0,0.0,False,False
519000,chalet,sale,256.0,3.0,2.0,Torremolinos,Playamar,La Colina,36.6371336,-4.4945792,good,False,2027.0,0.0,0.0,True,True
515000,flat,sale,116.0,4.0,2.0,Málaga,Centro,Perchel sur - El Bulto,36.7153694,-4.4271629,good,False,4440.0,2.0,1.0,True,True
2600000,chalet,sale,508.0,5.0,5.0,Benahavís,La Quinta,El Hierro Alto,36.5113166,-4.9928789,good,False,5118.0,0.0,0.0,True,True
1195000,chalet,sale,338.0,5.0,5.0,Marbella,Elviria-Cabopino,Santa María,36.5088158,-4.7749141,good,False,3536.0,0.0,0.0,True,True
2200000,chalet,sale,528.0,5.0,6.0,Marbella,San Pedro de Alcántara,Guadalmina Alta,36.4803966,-5.005903,good,False,4167.0,0.0,0.0,True,True
2195000,chalet,sale,294.0,6.0,5.0,Marbella,Elviria-Cabopino,Elviria,36.5050738,-4.7835646,good,False,7466.0,0.0,0.0,True,True
2270000,chalet,sale,360.0,6.0,7.0,Benalmádena,Solymar - Puerto Marina,Solymar - Puerto Marina,36.6031956,-4.5223568,good,False,6306.0,0.0,0.0,True,True
287900,duplex,sale,90.0,3.0,1.0,Málaga,Ciudad Jardín,Huerta Nueva - Jardín de Málaga,36.7495781,-4.4188133,good,False,3199.0,5.0,1.0,False,False
435000,chalet,sale,187.0,4.0,4.0,Rincón de la Victoria,Añoreta Golf - Paraíso del Sol,Paraíso del Sol,36.7248756,-4.2480208,good,False,2326.0,0.0,0.0,True,True
3950000,penthouse,sale,431.0,3.0,3.0,Marbella,Rio Real-Los Monteros,Los Monteros,36.5013801,-4.8263111,good,False,9165.0,0.0,1.0,True,True
365000,flat,sale,117.0,3.0,1.0,Málaga,Centro,La Goleta - San Felipe Neri,36.7269311,-4.4235629,good,False,3120.0,4.0,1.0,True,True
509000,flat,sale,96.0,3.0,2.0,Rincón de la Victoria,La Cala del Moral,La Cala del Moral,36.7161384,-4.300249,good,False,5302.0,2.0,1.0,False,False
395000,penthouse,sale,86.0,3.0,2.0,Rincón de la Victoria,Torre de Benagalbón,Urb Benatorre,36.7146709,-4.2491412,good,False,4593.0,2.0,1.0,True,True
345000,duplex,sale,124.0,2.0,2.0,Manilva,Manilva,Manilva Pueblo,36.3760794,-5.2508157,good,False,2782.0,5.0,1.0,False,False
615000,chalet,sale,167.0,3.0,3.0,Marbella,Nueva Andalucía,La Dama de Noche-La Alzambra,36.5051095,-4.9502336,good,False,3683.0,0.0,0.0,True,True
1700000,chalet,sale,440.0,5.0,4.0,Málaga,Este,Cerrado de Calderón - Hacienda Paredes,36.7264546,-4.383011,good,False,3864.0,0.0,0.0,True,True
895000,chalet,sale,155.0,4.0,3.0,Fuengirola,Torreblanca del Sol,Torreblanca,36.5684912,-4.6102126,good,False,5774.0,0.0,0.0,True,True
574000,penthouse,sale,110.0,4.0,2.0,Rincón de la Victoria,Playa del Rincón,Playa del Rincón,36.7156502,-4.2891344,good,False,5218.0,0.0,1.0,False,False
435000,chalet,sale,198.0,4.0,3.0,Rincón de la Victoria,Añoreta Golf - Paraíso del Sol,Golfanoreta,36.7278326,-4.2324182,good,False,2197.0,0.0,0.0,True,True
470000,chalet,sale,213.0,3.0,2.0,Benalmádena,Arroyo de la Miel,Arroyo de la Miel,36.6004263,-4.5434102,good,False,2207.0,0.0,0.0,True,True
680000,chalet,sale,300.0,5.0,4.0,Mijas,Campo de Mijas,Campo de Mijas,36.5530535,-4.6508211,good,False,2267.0,0.0,0.0,True,True
699000,flat,sale,250.0,4.0,4.0,Estepona,Selwo,La Concha-Resina Golf,36.4697992,-5.0756948,renew,False,2796.0,0.0,1.0,True,True
630000,chalet,sale,240.0,3.0,3.0,Mijas,Calaburra - Chaparral,Calaburra - Chaparral,36.5131339,-4.641613,good,False,2625.0,0.0,0.0,True,True
880000,chalet,sale,242.0,4.0,3.0,Málaga,Este,Pedregalejo - Morlaco,36.7290644,-4.3716572,good,False,3636.0,0.0,0.0,True,True
424200,chalet,sale,202.0,3.0,2.0,Mijas,Mijas Golf,Mijas Golf,36.5566222,-4.6724941,good,False,2100.0,0.0,0.0,True,True
1695000,flat,sale,274.0,3.0,3.0,Benahavís,La Quinta,Altos de la Quinta II,36.5209809,-5.0002223,good,False,6186.0,0.0,0.0,False,False
595000,penthouse,sale,150.0,3.0,3.0,Marbella,San Pedro de Alcántara,San Pedro Pueblo,36.4882868,-4.9834399,good,False,3967.0,0.0,0.0,False,False
389900,chalet,sale,141.0,4.0,2.0,Benajarafe,Vélez-Málaga,Urbanización La Esperanza,36.718669,-4.2008482,good,False,2765.0,0.0,0.0,True,True
485000,flat,sale,116.0,3.0,2.0,Mijas,Las Lagunas,Las Flores,36.5380326,-4.6373678,unknown,True,4181.0,1.0,1.0,True,True
313000,flat,sale,101.0,2.0,2.0,Mijas,Las Lagunas,Las Flores,36.53724,-4.6393,newdevelopment,True,3099.0,2.0,1.0,True,False
405000,flat,sale,93.0,2.0,2.0,Mijas,Las Lagunas,Las Flores,36.5380326,-4.6373678,unknown,True,4355.0,0.0,1.0,True,True
1690000,penthouse,sale,176.0,3.0,2.0,Fuengirola,El Higuerón,El Higuerón,36.5793972,-4.6006644,good,False,9602.0,4.0,1.0,True,True
795000,chalet,sale,297.0,5.0,3.0,Rincón de la Victoria,La Cala del Moral,La Cala del Moral,36.7203028,-4.3015833,good,False,2677.0,0.0,0.0,True,True
649000,flat,sale,126.0,2.0,2.0,Fuengirola,El Higuerón,El Higuerón,36.5795861,-4.5967703,good,False,5151.0,0.0,1.0,True,True
1700000,flat,sale,261.0,4.0,3.0,Málaga,Este,Malagueta - Monte Sancha,36.7157251,-4.4120761,good,False,6513.0,0.0,1.0,True,True
335000,flat,sale,93.0,3.0,2.0,Rincón de la Victoria,Cotomar - Urbanizaciones,Las Zorreras,36.7213839,-4.2734548,good,False,3602.0,6.0,1.0,True,True
715000,flat,sale,198.0,3.0,2.0,Fuengirola,El Higuerón,El Higuerón,36.5837351,-4.6000576,good,False,3611.0,0.0,1.0,True,True
435000,chalet,sale,249.0,4.0,3.0,Málaga,Churriana,Churriana-El Pizarrillo-La Noria-Guadalsol,36.6709141,-4.5162564,newdevelopment,True,1747.0,0.0,0.0,True,True
455000,chalet,sale,256.0,4.0,3.0,Málaga,Churriana,Churriana-El Pizarrillo-La Noria-Guadalsol,36.6709141,-4.5162564,newdevelopment,True,1777.0,0.0,0.0,True,True
539000,flat,sale,102.0,2.0,2.0,Fuengirola,El Higuerón,El Higuerón,36.5807784,-4.6014267,good,False,5284.0,1.0,1.0,True,True
320000,flat,sale,128.0,3.0,1.0,Málaga,Cruz de Humilladero,Santa Cristina - San Rafael,36.7099894,-4.4470022,good,False,2500.0,6.0,1.0,False,False
695000,penthouse,sale,79.0,2.0,1.0,Fuengirola,Las Gaviotas,Las Gaviotas,36.5631258,-4.5990462,good,False,8797.0,10.0,1.0,True,True
1900000,chalet,sale,684.0,5.0,8.0,Benahavís,La Quinta,Altos de la Quinta II,36.5122343,-4.9977653,good,False,2778.0,0.0,0.0,True,True
509000,flat,sale,132.0,2.0,2.0,Fuengirola,El Higuerón,El Higuerón,36.5839595,-4.6011152,good,False,3856.0,0.0,1.0,True,True
310000,flat,sale,79.0,2.0,2.0,Torremolinos,El Bajondillo,El Bajondillo,36.6235318,-4.4979077,renew,False,3924.0,5.0,1.0,False,False
1395000,chalet,sale,264.0,4.0,3.0,Marbella,San Pedro de Alcántara,Guadalmina Alta,36.479624,-5.0087006,good,False,5284.0,0.0,0.0,True,True
469000,flat,sale,122.0,2.0,2.0,Mijas,Riviera del Sol,Riviera del Sol,36.5027237,-4.6960871,good,False,3844.0,1.5,1.0,True,True
1390000,chalet,sale,360.0,4.0,3.0,Málaga,Este,Limonar,36.7247696,-4.3976953,good,False,3861.0,0.0,0.0,True,True
3500000,chalet,sale,706.0,6.0,6.0,Benahavís,La Quinta,El Hierro Alto,36.5113796,-4.991829,good,False,4958.0,0.0,0.0,True,True
265000,duplex,sale,90.0,2.0,2.0,Estepona,Costa Natura,Valle Romano Golf,36.4299804,-5.1970511,good,False,2944.0,2.0,1.0,True,True
659000,flat,sale,194.0,2.0,2.0,Fuengirola,El Higuerón,El Higuerón,36.5770714,-4.5962487,good,False,3397.0,0.0,1.0,True,True
515000,flat,sale,93.0,3.0,2.0,Torremolinos,Playamar,Los Álamos,36.6448684,-4.4843785,good,False,5538.0,3.0,1.0,True,True
303000,flat,sale,72.0,1.0,1.0,Rincón de la Victoria,Lo Cea - Los Cortijos,Las Casillas,36.7198534,-4.2679346,good,False,4208.0,1.0,1.0,False,False
235000,flat,sale,108.0,3.0,2.0,Casares,Doña Julia Golf,Doña Julia Golf,36.3979922,-5.2360106,good,False,2176.0,1.0,1.0,False,False
640000,flat,sale,119.0,2.0,2.0,Ojén,Palo Alto,Palo Alto,36.5416178,-4.8638996,good,False,5378.0,1.0,1.0,False,False
1325000,flat,sale,216.0,3.0,2.0,Ojén,Palo Alto,Palo Alto,36.5413257,-4.8603662,good,False,6134.0,0.0,1.0,False,False
795000,chalet,sale,199.0,3.0,3.0,Fuengirola,Torreblanca del Sol,Torreblanca,36.5683275,-4.6116533,good,False,3995.0,0.0,0.0,False,False
690000,flat,sale,196.0,3.0,3.0,Marbella,San Pedro de Alcántara,Guadalmina Alta,36.4802522,-5.0076062,good,False,3520.0,0.0,1.0,False,False
672500,flat,sale,97.0,2.0,2.0,Fuengirola,Zona Sohail,Zona Sohail,36.5319798,-4.6273438,newdevelopment,True,6933.0,5.0,1.0,True,True
665500,flat,sale,96.0,2.0,2.0,Fuengirola,Zona Sohail,Zona Sohail,36.5319798,-4.6273438,newdevelopment,True,6932.0,6.0,1.0,True,True
1100000,chalet,sale,172.0,4.0,3.0,Fuengirola,El Higuerón,El Higuerón,36.5759659,-4.598661,newdevelopment,True,6395.0,0.0,0.0,True,True
659500,flat,sale,95.0,2.0,2.0,Fuengirola,Zona Sohail,Zona Sohail,36.5319798,-4.6273438,newdevelopment,True,6942.0,6.0,1.0,True,True
830000,duplex,sale,156.0,3.0,4.0,Marbella,Elviria-Cabopino,Romana Playa,36.4909482,-4.7773751,good,False,5321.0,2.0,1.0,True,True
895000,flat,sale,185.0,4.0,2.0,Marbella,Marbella Pueblo,Playa Bajadilla-Puertos,36.5070821,-4.8915128,good,False,4838.0,2.0,1.0,True,True
455000,flat,sale,130.0,2.0,2.0,Estepona,Benamara - Atalaya,Atalaya-Isdabe,36.4623498,-5.021721,good,False,3500.0,0.0,0.0,True,True
432000,flat,sale,146.0,4.0,2.0,Málaga,Martiricos - La Roca,Martiricos - La Roca,36.7319282,-4.426755,good,False,2959.0,3.0,1.0,False,False
1150000,chalet,sale,176.0,4.0,3.0,Fuengirola,El Higuerón,El Higuerón,36.5759659,-4.598661,newdevelopment,True,6534.0,0.0,0.0,True,True
1120000,chalet,sale,172.0,4.0,3.0,Fuengirola,El Higuerón,El Higuerón,36.5759659,-4.598661,newdevelopment,True,6512.0,0.0,0.0,True,True
878000,flat,sale,190.0,3.0,3.0,Estepona,Altos de Estepona,Altos de Estepona,36.439936,-5.1507693,good,False,4621.0,1.0,0.0,False,False
745000,flat,sale,110.0,2.0,2.0,Fuengirola,El Higuerón,El Higuerón,36.57707,-4.5995,newdevelopment,True,6773.0,1.0,1.0,True,True
749000,chalet,sale,277.0,5.0,2.0,Benalmádena,Montealto,Montealto,36.5953933,-4.5486646,good,False,2704.0,0.0,0.0,True,True
760000,flat,sale,145.0,3.0,2.0,Fuengirola,Las Gaviotas,Las Gaviotas,36.5626339,-4.6039769,newdevelopment,True,5241.0,1.0,1.0,True,True
303000,flat,sale,101.0,3.0,2.0,Mijas,Las Lagunas,Las Flores,36.53724,-4.6393,newdevelopment,True,3000.0,1.0,1.0,True,False
540000,flat,sale,113.0,2.0,2.0,Fuengirola,El Higuerón,El Higuerón,36.5770905,-4.5995958,newdevelopment,True,4779.0,1.0,1.0,True,True
740000,flat,sale,155.0,4.0,2.0,Mijas,Las Lagunas,Las Flores,36.5371836,-4.6366473,newdevelopment,True,4774.0,1.0,1.0,True,True
419000,chalet,sale,190.0,3.0,4.0,Estepona,Benamara - Atalaya,Bel-Air,36.4662535,-5.0431234,renew,False,2205.0,0.0,0.0,True,True
490000,flat,sale,98.0,2.0,2.0,Fuengirola,Las Gaviotas,Las Gaviotas,36.5626339,-4.6039769,newdevelopment,True,5000.0,2.0,1.0,True,True
570000,flat,sale,120.0,2.0,2.0,Fuengirola,El Higuerón,El Higuerón,36.5770905,-4.5995958,newdevelopment,True,4750.0,0.0,1.0,True,True
265000,flat,sale,81.0,2.0,2.0,Mijas,Riviera del Sol,Riviera del Sol,36.5084402,-4.7148996,good,False,3272.0,0.0,1.0,True,True
300000,flat,sale,99.0,3.0,2.0,Mijas,Las Lagunas,Las Flores,36.53724,-4.6393,newdevelopment,True,3030.0,1.0,1.0,True,False
695000,flat,sale,115.0,2.0,2.0,Fuengirola,El Higuerón,El Higuerón,36.57707,-4.5995,newdevelopment,True,6043.0,1.0,1.0,True,True
650000,flat,sale,109.0,4.0,2.0,Málaga,Este,Malagueta - Monte Sancha,36.7193137,-4.4071857,renew,False,5963.0,1.0,1.0,True,True
772000,penthouse,sale,135.0,2.0,2.0,Marbella,Nueva Andalucía,Puerto Banús,36.4870794,-4.9530647,good,False,5719.0,0.0,0.0,False,False
1075000,chalet,sale,290.0,3.0,3.0,Marbella,Nueva Andalucía,Rodeo Alto-Guadaiza-La Campana,36.4878487,-4.9708756,good,False,3707.0,0.0,0.0,True,True
355000,flat,sale,140.0,2.0,2.0,Estepona,Benamara - Atalaya,Nueva Atalaya,36.4758603,-5.022143,good,False,2536.0,1.0,1.0,False,False
1890000,flat,sale,203.0,3.0,3.0,Fuengirola,Las Gaviotas,Las Gaviotas,36.5626339,-4.6039769,newdevelopment,True,9310.0,8.0,1.0,True,True
374950,flat,sale,108.0,3.0,2.0,Fuengirola,Centro Ciudad,La Calerita,36.54954,-4.62694,newdevelopment,True,3472.0,3.0,1.0,True,True
425000,flat,sale,105.0,3.0,2.0,Marbella,Elviria-Cabopino,Santa María,36.5159033,-4.7607989,good,False,4048.0,2.0,0.0,False,False
830000,flat,sale,169.0,3.0,3.0,Málaga,Centro,Centro Histórico,36.7199505,-4.420436,good,False,4911.0,1.0,1.0,False,False
360950,flat,sale,106.0,3.0,2.0,Fuengirola,Centro Ciudad,La Calerita,36.54954,-4.62694,newdevelopment,True,3405.0,2.0,1.0,True,True
499000,chalet,sale,200.0,4.0,3.0,Málaga,Churriana,Guadalmar,36.6667358,-4.4642581,good,False,2495.0,0.0,0.0,True,True
445000,flat,sale,105.0,2.0,2.0,Benahavís,La Alquería,La Alqueria,36.4927824,-5.0200798,good,False,4238.0,0.0,1.0,True,True
1200000,chalet,sale,650.0,5.0,4.0,Estepona,Benamara - Atalaya,Bel-Air,36.4655306,-5.0451873,good,False,1846.0,0.0,0.0,False,False
890000,chalet,sale,394.0,5.0,4.0,Alhaurín de la Torre,Manantiales - Lagar - Cortijo,Manantiales - Lagar - Cortijo,36.6556556,-4.5536288,good,False,2259.0,0.0,0.0,True,True
416589,flat,sale,121.0,3.0,2.0,Mijas,Sitio de Calahonda,Sitio de Calahonda,36.5115465,-4.7305832,newdevelopment,True,3443.0,0.0,1.0,True,True
1475000,chalet,sale,218.0,3.0,2.0,Estepona,Costa Natura,Guadalobón,36.4121397,-5.1871097,good,False,6766.0,0.0,0.0,False,False
1695000,chalet,sale,471.0,6.0,4.0,Benalmádena,El Higuerón - Capellanía,Carvajal,36.5802462,-4.5863952,good,False,3599.0,0.0,0.0,True,True
320000,flat,sale,58.0,2.0,2.0,Fuengirola,Playa de los Boliches,Playa de los Boliches,36.549947,-4.6162709,newdevelopment,True,5517.0,1.0,1.0,False,False
189000,flat,sale,45.0,1.0,1.0,Benalmádena,Arroyo de la Miel,Arroyo de la Miel,36.5993457,-4.5284426,good,False,4200.0,2.0,1.0,False,False
277184,flat,sale,90.0,2.0,2.0,Mijas,Sitio de Calahonda,Sitio de Calahonda,36.5115465,-4.7305832,newdevelopment,True,3080.0,1.0,1.0,True,True
720000,chalet,sale,117.0,2.0,3.0,Mijas,La Cala Golf - Lagar Martell,Horizon Golf Apartments,36.5395299,-4.7122079,newdevelopment,True,6154.0,0.0,0.0,True,True
2650000,chalet,sale,603.0,5.0,5.0,Estepona,Benamara - Atalaya,Bel-Air,36.4672408,-5.0455669,newdevelopment,True,4395.0,0.0,0.0,True,True
475000,flat,sale,123.0,2.0,1.0,Marbella,San Pedro de Alcántara,San Pedro Pueblo,36.4876271,-4.9850916,newdevelopment,True,3862.0,3.0,1.0,True,True
729000,flat,sale,240.0,4.0,2.0,Marbella,San Pedro de Alcántara,San Pedro Pueblo,36.4876271,-4.9850916,newdevelopment,True,3038.0,2.0,1.0,True,True
362000,flat,sale,92.0,2.0,2.0,Málaga,Cruz de Humilladero,Polígonos - Recinto Ferial,36.70739,-4.4876877,newdevelopment,True,3935.0,4.0,1.0,True,True
760000,chalet,sale,115.0,2.0,3.0,Mijas,La Cala Golf - Lagar Martell,Horizon Golf Apartments,36.5392568,-4.7128044,newdevelopment,True,6609.0,0.0,0.0,True,True
565000,flat,sale,177.0,3.0,2.0,Marbella,San Pedro de Alcántara,San Pedro Pueblo,36.4876271,-4.9850916,newdevelopment,True,3192.0,1.0,1.0,True,True
2750000,chalet,sale,543.0,5.0,5.0,Estepona,Benamara - Atalaya,Bel-Air,36.4672408,-5.0455669,newdevelopment,True,5064.0,0.0,0.0,True,True
1335000,chalet,sale,153.0,3.0,4.0,Mijas,La Cala Golf - Lagar Martell,Horizon Golf Apartments,36.5395299,-4.7122079,unknown,True,8725.0,0.0,0.0,True,True
520000,flat,sale,163.0,2.0,1.0,Marbella,San Pedro de Alcántara,San Pedro Pueblo,36.4876271,-4.9850916,newdevelopment,True,3190.0,0.0,1.0,True,True
331000,flat,sale,92.0,2.0,2.0,Málaga,Cruz de Humilladero,Polígonos - Recinto Ferial,36.70739,-4.4876877,newdevelopment,True,3598.0,2.0,1.0,True,True
420000,duplex,sale,105.0,3.0,2.0,Fuengirola,Playa de los Boliches,Playa de los Boliches,36.549947,-4.6162709,newdevelopment,True,4000.0,-1.0,1.0,False,False
795000,flat,sale,143.0,2.0,2.0,Fuengirola,El Higuerón,El Higuerón,36.5794347,-4.5971534,good,False,5559.0,2.0,1.0,True,True
410000,flat,sale,100.0,3.0,2.0,Rincón de la Victoria,Lo Cea - Los Cortijos,Las Casillas,36.7213588,-4.2666809,newdevelopment,True,4100.0,1.0,1.0,True,True
341000,flat,sale,119.0,3.0,2.0,Málaga,Cruz de Humilladero,Polígonos - Recinto Ferial,36.70739,-4.4876877,newdevelopment,True,2866.0,0.0,1.0,True,True
2550000,chalet,sale,601.0,4.0,5.0,Estepona,Benamara - Atalaya,Bel-Air,36.4672408,-5.0455669,newdevelopment,True,4243.0,0.0,0.0,True,True
318500,flat,sale,88.0,2.0,2.0,Torremolinos,Centro,Calvario,36.6217949,-4.5032469,newdevelopment,True,3619.0,1.0,1.0,True,True
215000,flat,sale,41.0,1.0,1.0,Rincón de la Victoria,Lo Cea - Los Cortijos,Las Casillas,36.7224219,-4.266534,newdevelopment,True,5244.0,1.0,1.0,True,True
877000,chalet,sale,461.0,5.0,3.0,Málaga,Churriana,Guadalmar,36.6657624,-4.4610986,renew,False,1902.0,0.0,0.0,True,True
187000,flat,sale,65.0,3.0,1.0,Málaga,Cruz de Humilladero,Carranque - Haza Cuevas,36.722439,-4.4340653,good,False,2877.0,4.0,0.0,False,False
317000,flat,sale,86.0,2.0,2.0,Torremolinos,Centro,Calvario,36.6217949,-4.5032469,newdevelopment,True,3686.0,1.0,1.0,True,True
298000,flat,sale,60.0,2.0,2.0,Rincón de la Victoria,Lo Cea - Los Cortijos,Las Casillas,36.7213588,-4.2666809,newdevelopment,True,4967.0,1.0,1.0,True,True
890000,chalet,sale,361.0,7.0,2.0,Málaga,Este,El Candado,36.721267,-4.3482576,renew,False,2465.0,0.0,0.0,True,True
637000,duplex,sale,201.0,3.0,3.0,Estepona,Benamara - Atalaya,Paraiso-Barronal,36.4722522,-5.0261779,good,False,3169.0,1.0,1.0,True,True
595000,chalet,sale,145.0,3.0,2.0,Estepona,Selwo,La Concha-Resina Golf,36.458439,-5.0684493,good,False,4103.0,0.0,0.0,True,True
259000,chalet,sale,101.0,3.0,2.0,Coin,Coín,Coín,36.7031266,-4.7385617,good,False,2564.0,0.0,0.0,False,False
625000,penthouse,sale,220.0,3.0,2.0,Casares,Marina de Casares,La Perla de Bahía,36.3787274,-5.2197228,good,False,2841.0,2.0,1.0,True,True
509000,flat,sale,131.0,2.0,2.0,Fuengirola,El Higuerón,El Higuerón,36.5816285,-4.6005242,good,False,3885.0,0.0,1.0,True,True
570000,flat,sale,130.0,2.0,2.0,Marbella,Rio Real-Los Monteros,Alto de los Monteros,36.5240352,-4.8444596,newdevelopment,True,4385.0,0.0,1.0,False,False
605000,flat,sale,132.0,2.0,2.0,Marbella,Rio Real-Los Monteros,Alto de los Monteros,36.5240352,-4.8444596,newdevelopment,True,4583.0,0.0,1.0,False,False
379000,flat,sale,113.0,3.0,2.0,Benalmádena,Solymar - Puerto Marina,Solymar - Puerto Marina,36.5958242,-4.5221606,good,False,3354.0,2.0,1.0,False,False
595000,flat,sale,131.0,2.0,2.0,Marbella,Rio Real-Los Monteros,Alto de los Monteros,36.5240352,-4.8444596,newdevelopment,True,4542.0,0.0,1.0,False,False
249900,flat,sale,85.0,4.0,2.0,Málaga,Bailén - Miraflores,Victoria Eugenia,36.7303218,-4.4412821,good,False,2940.0,6.0,1.0,False,False
301000,flat,sale,86.0,2.0,2.0,Casares,Casares Golf - Casares del Sol,Casares Costa,36.39586,-5.21203,newdevelopment,True,3500.0,1.0,1.0,True,True
924000,penthouse,sale,167.0,4.0,3.0,Estepona,Costa Natura,Guadalobón,36.411203,-5.1923784,newdevelopment,True,5533.0,2.0,1.0,True,True
330000,flat,sale,81.0,3.0,1.0,Benalmádena,Parque de la Paloma,Parque de la Paloma,36.5929076,-4.5256886,good,False,4074.0,2.0,0.0,True,True
850000,flat,sale,140.0,2.0,2.0,Marbella,Nueva Andalucía,Puerto Banús,36.4880517,-4.9614028,good,False,6071.0,3.0,1.0,False,False
3490000,chalet,sale,466.0,4.0,3.0,Marbella,Nueva Andalucía,Nueva Andalucía,36.4998405,-4.9640109,good,False,7489.0,0.0,0.0,True,True
